CentroCusto - Código;AnoExercício CentroCusto;Situação CentroCusto;CentroCusto - Descrição;CentroCusto - Descrição Complementar;Órgão CentroCusto - Código;Órgão CentroCusto - Nome;Órgão CentroCusto - Sigla
2877;2021;ATIVO;EMENDA Nº 2336528 - ADQUIRIR MOBILIÁRIO E EQUIPAMENTOS ESCOLARES      ;0010082104640SRF1763          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2878;2021;ATIVO;EMENDA Nº 2336528 - ADQUIRIR MOBILIÁRIO E EQUIPAMENTOS ESCOLARES      ;0010082114643SRF1763          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2880;2021;ATIVO; REALIZAR ENCONTROS DE EDUCAÇÃO ESPECIAL INCLUSIVA                    ; 0010020864631SSB1764         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2881;2021;ATIVO;EMENDA Nº 430 - CONSTRUIR, AMPLIAR, E OU REFORMAR PRÉDIO ESCOLAR      ;0010042104640SRF1539          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2882;2021;ATIVO;EMENDA Nº 392 - CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES    ;0010042104640SRF1563          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2883;2021;ATIVO;EMENDA Nº 1676 - ADQUIRIR MOBILIÁRIO E EQUIPAMENTOS ESCOLARES         ;0010082114645SRF1765          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2884;2021;ATIVO;EMENDA Nº 1676 - CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES   ; 0010082114645SRF1766         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2885;2021;ATIVO;: EMENDA Nº 1677 - ADQUIRIR MOBILIÁRIO E EQUIPAMENTOS ESCOLARES       ;0010082114643SRF1767          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2886;2021;ATIVO;EMENDA Nº 1677 - CONSTRUIR, AMPLIAR, E OU REFORMAR PRÉDIO ESCOLAR     ; 0010082114643SRF1768         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2888;2021;ATIVO;DECISÃO JUDICIAL - INDENIZAÇÃO                                        ;0010017012085SPF1770          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2889;2021;ATIVO;INDENIZAÇÃO DE ENCARGOS TRABALHISTAS                                  ;0010007012001SPF1085          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2890;2021;ATIVO;EMENDA Nº 1678 - ADQUIRIR MOBILIÁRIO E EQUIPAMENTOS ESCOLARES         ;0010082114643SRF1773          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2891;2021;ATIVO;EMENDA Nº 1678 - ADQUIRIR MOBILIÁRIO E EQUIPAMENTOS ESCOLARES         ;0010082114645SRF1773          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2892;2021;ATIVO;EMENDA Nº 1678 - CONSTRUIR, AMPLIAR, E OU REFORMAR PRÉDIO ESCOLAR     ;0010082114645SRF1769          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2894;2021;ATIVO; MANTER A UNIDADE CENTRAL                                             ;0010011512074SPF1775          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2895;2021;ATIVO;OPERACIONALIZAÇÃO DAS AÇÕES DO CONSFUNDEB                             ;0010011512075SPF1777          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2896;2021;ATIVO; MANTER O CONSELHO DO CAE                                             ;0010011512075SPF1776          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2900;2021;ATIVO;MANTER A SA                                                           ;0010017012002A001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2901;2021;ATIVO;MANTER O GABINETE DA SEE                                              ;0010017012001Z101             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2901;2021;ATIVO;SCGE-ATIVIDADE PROPRIA                                                ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2902;2021;ATIVO;CAPACITACAO SERVIDORES DA SEE                                         ;0010017012018G005             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2903;2021;ATIVO;MANTER AUDITORIA SETORIAL                                             ;0010017012001Z105             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2903;2021;ATIVO;SCGE-DESPESA DE MANUTENÇÃO                                            ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2904;2021;ATIVO;PROVER PAGAMENTO PESSOAL                                              ; 0010001072066PES137          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2905;2021;ATIVO;PAGAR ANUIDADE DO CONSED                                              ;0010017012001GAB074           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2906;2021;ATIVO;CONSTRUÇÃO DE ESCOLAS - BRASIL PROFISSIONALIZADO - CONVÊNIO N 701592/2;1124020174594SRF661           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2907;2021;ATIVO;CONTRATAR SERVICOS ESPECIALIZADOS                                     ;0010017012001Z104             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2908;2021;ATIVO;ATENDER ESCOLA FAMILIA AGRICOLA                                       ;0010012324587SRF064           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2909;2021;ATIVO;REALIZAR PROJETO ESCOLA FAMÍLIA AGRÍCOLA                              ;002102232458F102              ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2910;2021;ATIVO;ASSISTIR FINANCEIRAMENTE AS ESCOLAS.                                  ;0010012414187SRF057           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2911;2021;ATIVO;MANTER O CONSELHO DE ALIMENTACAO ESCOLAR                              ;0010017012086P106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2913;2021;ATIVO;REALIZAR CENSO ESCOLAR                                                ;0021012354013SSI076           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2914;2021;ATIVO;REALIZAR TREINAMENTO DE DIRIGENTES E TECNICOS DA SRE                  ;0010017012002M102             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2915;2021;ATIVO;REALIZAR CENSO ESCOLAR                                                ;1024012354013SSI076           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2916;2021;ATIVO;REALIZAR TREINAMENTO DE DIRIGENTES E TECNICOS DA SRE                  ;0023037012002M102             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2917;2021;ATIVO;ADQUIRIR EQUIPAMENTO E MATERIAL PERMANENTE                            ;0060047012002M103             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2918;2021;ATIVO;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE PRÉDIOS ESCOLARES - ENS. FUNDAMENTA;0021022352096F103             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2919;2021;ATIVO;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE PRÉDIOS ESCOLARES - ENS. FUNDAMENTA;0023012352096SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2920;2021;ATIVO;PAGAR TAXAS REFERENTES A IMOVEIS PROPRIOS                             ;0010017012002M104             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2921;2021;ATIVO;MANTER A SEE                                                          ;00100117012002M101            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2922;2021;ATIVO;COORDENAR A REALIZAÇÃO CADASTRAMENTO ESCOLAR  ESTADO DE MINAS GERAIS  ;0021022354013D002             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2923;2021;ATIVO;DESENVOLVER E IMPLEMENTAR EDUCAÇÃO INDÍGENA                           ;0021012354013SSB108           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2924;2021;ATIVO;VIABILIZAR JOGOS ESTUDANTIS                                           ;0021012354013SSB110           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2925;2021;ATIVO;PROVER PAGAMENTO -PESSOAL                                             ;0010001064298PES137           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2927;2021;ATIVO;ÁGUA E LUZ - ENSINO FUNDAMENTAL                                       ;0021012354013SAD053           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2928;2021;ATIVO;PAGAR AGUA E LUZ.                                                     ;0023012354013SAD053           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2929;2021;ATIVO;PAGAR ALUGUEL.                                                        ;0021012354013SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2930;2021;ATIVO;MANTER VIGILANCIA.                                                    ;0021012354013SAD056           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2931;2021;ATIVO;ALFABETIZAÇÃO CICLOS INICIAIS E COMPLEMENTARES,                       ;0021022344013D009             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2932;2021;ATIVO;PRO - FUNDAMENTAL                                                     ;00021022354013D010            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2933;2021;ATIVO;PROGESTAO - ENSINO FUNDAMENTAL                                        ;0021022354013G007             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2934;2021;ATIVO;FORTALECER A EDUCAÇÃO AMBIENTAL - MANUEZÃO VAI A ESCOLA               ;0021012354013SSB114           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2935;2021;ATIVO;ENSINO MATEMATICA CICLOS INICIAIS COMPLEMENTARES.                     ;0021022354013D012             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2936;2021;ATIVO;OLIMPIADAS DA MATAMÁTICA - OBMEP                                      ;0021022354013D013             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2937;2021;ATIVO;CAPACITAR SERVIDORES.                                                 ;0021012354013SSB125           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2938;2021;ATIVO;DESENVOLVER E IMPL.ENS.DA HISTORIA CULTURA AFRO-BRASLIEIRA EDUC QUILOM;0021022354013D015             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2939;2021;ATIVO;ESTUDO CIENCIAS CICLOS INICAIS E COMPLEMENTARES.                      ;0021022354013D016             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2940;2021;ATIVO;PEAS ENSINO FUNDAMENTAL.                                              ;0021022344013D017             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2940;2021;ATIVO;SCGE-AURUS                                                            ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2941;2021;ATIVO;ABRINDO ESPACÇO.                                                      ;0021022344013D018             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2942;2021;ATIVO;ASSISTIR FINANCEIRAMENTE AS ESCOLAS - ENSINO FUNDAMENTAL              ;00230322354013F104            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2942;2021;ATIVO;SCGE-SINFI                                                            ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2943;2021;ATIVO;ATENDER MERENDA ESCOLAR -JOVENS E ADULTOS                             ;0010012342101SRF039           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2944;2021;ATIVO;REPASSAR RECURSOS AOS MUNICIPIOS                                      ;0023012334191SPF132           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2945;2021;ATIVO;EQUIPAR ESCOLAS                                                       ;0021012334191SRF078           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2945;2021;ATIVO;SCGE-UAI                                                              ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2946;2021;ATIVO;CONSTRUIR, AMPLIAR E REFORMAR PREDIOS ESCOLARES                       ;0021012334191SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2947;2021;ATIVO;REALIZAR O TRANSPOETE ESCOLAR - MUNICÍPIOS                            ;0021022334191F111             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2948;2021;ATIVO;ATENDER CONSEVATÓRIO DE MÚSICA.                                       ;0021012404190SSB045           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2949;2021;ATIVO;PROJETO INCLUIR                                                       ;0021021464194D020             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2950;2021;ATIVO;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE PRÉDIOS ESCOLARES - ENS. MÉDIO     ;0023031802036F112             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2951;2021;ATIVO;CENSO ESCOLAR - ENSINO MEDIO                                          ;0021011804189I008             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2953;2021;ATIVO;PROVER PAGAMENTO -PESSOAL                                             ;0010001074305PES137           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2955;2021;ATIVO;REALIZAR - PROGESTÃO                                                  ;0021011804189SSG015           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2956;2021;ATIVO;PAGAR AGUA E LUZ.                                                     ;0023011804189SAD053           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2957;2021;ATIVO;PAGAR ALUGUEL.                                                        ;0021011804189SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2958;2021;ATIVO;MANTER VIGILÂNCIA.                                                    ;0021011804189SAD056           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2959;2021;ATIVO;ATENDER AO PEAS.                                                      ;0021011804189SSB046           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2960;2021;ATIVO;DESENVOLVER E IMPLEMENTAR  MÉDIO INDIGENA.                            ;0021011804189SSB047           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2961;2021;ATIVO;ASSISTIR FINANCEIRAMENTE AS ESCOLAS.                                  ;0023011804189SRF057           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2962;2021;ATIVO;PAGAR ÁGUA E LUZ                                                      ; 0010011064297SAD053          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2963;2021;ATIVO;PAGAR ALUGUEL DAS SRE                                                 ;0010017012085T107             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2964;2021;ATIVO;MANTER VIGILÂNCIA DAS SRE                                             ;0010017012085T106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2965;2021;ATIVO;PDDE                                                                  ;00236022354013F105            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2966;2021;ATIVO;MANTER A SD                                                           ;0010011702002D001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2967;2021;ATIVO;REALIZAR ENCONTRO GERENCIAL                                           ;0023017012085I129             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2968;2021;ATIVO;PAGAR ÁGUA E LUZ DO ENSINO MÉDIO                                      ;0021021804189T111             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2969;2021;ATIVO; PAGAR ÁGUA E LUZ                                                     ; 0010011074304SAD053          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2970;2021;ATIVO;MANTER A SG                                                           ;0010017012002G001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2970;2021;ATIVO;SCGE-BIBLIOTECA VIRTUAL                                               ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2971;2021;ATIVO;MANTER A SRF                                                          ;0010017012002F101             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2971;2021;ATIVO;SCGE-RAIO X                                                           ;158-03                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2972;2021;ATIVO;ENCONTRO TECNICO COM EQUIPES DAS SRE-ESCRITURAÇÃO E VIDA ESCOLAR.     ;0021022354013D003             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2972;2021;ATIVO;SCGE-PORTAL DE TRANSPARENCIA                                          ;158-01                        ;10500;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTÃO;SEPLAG
2973;2021;ATIVO;MANTER A SEE                                                          ;0023011512074SAD102           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2974;2021;ATIVO;COORDENAR O PLANEJAMENTO DO ATENDIMENTO ESCOLAR                       ;0021022354013D005             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2975;2021;ATIVO;ADQUIRIR EQUIPAMENTOS E MATERIAL PERMANENTE                           ;0021027012002I013             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2976;2021;ATIVO;REALIZAR TREINAMENTO DO SISAP                                         ;0023037012002G003             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2977;2021;ATIVO;MANTER A SEE                                                          ;0010017012002T101             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2978;2021;ATIVO;MANTER A SEE                                                          ;0023017012002SAD102           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2979;2021;ATIVO;CENSO ESCOLAR  - ENSINO FUNDAMENTAL                                   ;00224022354013I007            ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2980;2021;ATIVO;CENSO ESCOLAR - ENSINO FUNDAMENTAL                                    ;0021022354013I007             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2981;2021;ATIVO;ATENDER COM MERENDA ESCOLAR - ENSINO REGULAR                          ;0236012342101SRF037           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2982;2021;ATIVO;LOCAÇÃO CENTRAL TELEFONICA PARA SRE                                   ;0010017012002T102             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2983;2021;ATIVO;REALIZAR TRANSPORTE ESCOLAR                                           ;0036032334191F111             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2984;2021;ATIVO;PAGAR TELEFONIA CELULAR                                               ;0010017012002T103             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2985;2021;ATIVO;PAGAR ÁGUA E LUZ                                                      ;0010011512074SAD159           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2986;2021;ATIVO;ADQUIRIR VALE ALIMENTACAO                                             ;0010017012002G001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2987;2021;ATIVO;MANTER A SPF                                                          ;0010017012002P101             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2988;2021;ATIVO;PAGAR TELEFONIA                                                       ;0010011512074SAD160           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2989;2021;ATIVO;MANTER A SEE                                                          ;0010011512074SAD102           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2990;2021;ATIVO;ACOMPANHAR EXECUCAO ORCAMENTARIA E FINANCEIRA                         ;0010017012002P102             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2991;2021;ATIVO;REALIZAR INSPECAO E TOMADA DE CONTAS                                  ;0010017012002P103             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2992;2021;ATIVO;REALIZAR  ENCONTRO COM DIRIGENTES E TECNICOS                          ;0010017012002P104             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2993;2021;ATIVO;IMPLANTAÇÃO DE INFRA ESTRUTURA NA RDE LOGICA E ELETRICA               ;0010017012002I001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2994;2021;ATIVO;MANTER SERVICOS DE INFORMATICA  - PRODEMGE                            ;0010017012002I002             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2995;2021;ATIVO;MANTER SERVICOS DE INFORMATICA COM COMPONENTE ELETRONICA - P          ;0010017012002I003             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2996;2021;ATIVO;MANTER SERVIÇOS DE INFORMÁTICA - PRODEMGE                             ;0023017012002SSI100           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2997;2021;ATIVO;PRESTAR SERVICOS DE COMUNICACAO DE DADOS                              ;0010012002I004                ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2998;2021;ATIVO;REALIZAR TREINAMENTO COM TECNICOS DA SEE                              ;0010017012002I005             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
2999;2021;ATIVO;REALIZAR TERCEIRIZAÇÃO DE FROTAS                                      ;0010011512074SAD107           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3000;2021;ATIVO;ENCAMINHAR LISTAGEM DE FREQUENCIA AS ESCOLAS E SRES                   ;0023037012002G002             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3001;2021;ATIVO;EXECUTAR EXAME DE SUPLÊNCIA ENSINO - FUNDAMENTAL E MÉDIO              ;0021022364029D024             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3002;2021;ATIVO;PRESTAR ASSIST. TÉCNICA PEDAG. PROJETOS EDUC.JOVENS E ADULTOS         ;0021022364029D025             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3003;2021;ATIVO;EXECUTAR EXAME DE SUPLENCIA ENSINO FUNDAMENTAL E MÉDIO.               ;0021022364029D024             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3004;2021;ATIVO;PAGAR ALUGUEL                                                         ;0010011512074SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3005;2021;ATIVO;PAGAR TELEFONIA DAS SRE                                               ;0010017012085T114             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3006;2021;ATIVO;CONSTRUIR, AMPLIAR E/OU REFORMAR PRÉDIOS ESCOLARES                    ;0023011064302SRF018           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3007;2021;ATIVO;MANTER O CEE/MG                                                       ;0010017012187CEE055           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3008;2021;ATIVO;DEVOLUÇÃO DE RECURSO AO GOVERNO FEDERAL                               ;1224012714202SPF178           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3009;2021;ATIVO;DEVOLUÇÃO DE RECURSO AO GOVERNO FEDERAL                               ;1221012714202SPF178           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3010;2021;ATIVO;LOCAR CENTRAL TELEFÔNICA PARA SEE                                     ;0023017012002SAD105           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3011;2021;ATIVO;PAGAR TELEFONIA CELULAR                                               ;0023017012002SAD106           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3012;2021;ATIVO;ADQUIRIR MOBILIARIO                                                   ;0023032352096M106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3013;2021;ATIVO;ORIENTAR SOBRE FORMACAO ACADEMICA                                     ;0010017012002G010             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3014;2021;ATIVO;CAPACITAR EQUIPES ESCOLARES DO ENSINO MÉDIO                           ; 0010011074304SSB1778         ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3015;2021;ATIVO;PAGAR TELEFONIA DAS SRE                                               ;0023037012085T114             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3016;2021;ATIVO;PAGAMENTO DE CONTAS DE UTILIDADE PUBLICA (FUNDEB/2007)                ;0023032354013T118             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3017;2021;ATIVO;PAGAR TAXAS REFERENTES A IMÓVEIS PRÓPRIOS                             ;0010011512074SAD093           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3018;2021;ATIVO;AVALIACAO DE DESEMPENHO - INSERCAO DE DADOS                           ;0010017012085G012             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3019;2021;ATIVO;ADQUIRIR VEICULOS PARA AS SRES (FUNDEF 2007)                          ;0023037012085T120             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3020;2021;ATIVO;CAPACITAR EDUCADORES ´PARA ATENDER CURSOS DE INICIAÇÃO PARA O TRABALH.;0023017012085SSG559           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3021;2021;ATIVO;PARTICIPAR DE ENCONTRO ESTADUAL DE SUPERVISORES PEDAGOGICOS           ;0021022354013G013             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3022;2021;ATIVO;APOIAR ATIVIDADES ESCOLARES                                           ;0021021804189Z106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3023;2021;ATIVO;APOIAR ATIVIDADES ESCOLARES                                           ;0021022354013Z106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3024;2021;ATIVO;MANTER A SG                                                           ;0010017012002G001             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3025;2021;ATIVO;LOCAÇÃO DE MÃO DE OBRA                                                ;0023037012085T106             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3027;2021;ATIVO;CAPACITAR DIRETORES DAS EE QUE CONC O PROJETODE CAP. A DISTANCIA PROG.;0021021804189G014             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3028;2021;ATIVO;PAGAR ALUGUEL                                                         ;0010011064297SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3029;2021;ATIVO;IMPLEMENTAR O PREMIO NACIONAL DE REFERENCIA EM GESTAO ESCOLAR         ;0021022354013G015             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3030;2021;ATIVO;PAGAR ALUGUEL                                                         ;0010011074304SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3031;2021;ATIVO;REALIZAR REUNIÕES E FORMAÇÕES - PORTARIA 1145/2016                    ;0036021054314SSB1296          ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3032;2021;ATIVO;PAGAR ALUGUEL                                                         ;0023011512074SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3033;2021;ATIVO;PAGAR ALUGUEL                                                         ;0023011074304SAD054           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3034;2021;ATIVO;  ADQUIRIR EQUIPAMENTO E MATERIAL PERMANENTE                          ;0023037012002I013             ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
3035;2021;ATIVO;ATENDER PROJETOS                                                      ;0021012354013SSB044           ;10260;SECRETARIA DE ESTADO DE EDUCAÇÃO;SEE
